YEAR,Week,Visitor,Home,Vis Score,Home Score,Visitor Rank,Home Rank,Vis_User,Home_User,Reg Season,Conf Title,Bowl,Natty Game,Status,Kickoff_Time,TV_Broadcast,Source,Visitor Record,Home Record,Bowl_Name
2043.0,10.0,Southern Mississippi,Georgia Southern,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:15 PM,nan,full_schedule,,,
2043.0,10.0,Sam Houston,Alabaster,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:15 PM,nan,full_schedule,,,
2043.0,10.0,Ball State,Akron,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:30 PM,nan,full_schedule,,,
2043.0,10.0,Kansas,BYU,,,20.0,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:30 PM,nan,full_schedule,,,
2043.0,10.0,Rapid City,Death Valley,,,7.0,8.0,,,1.0,0.0,0.0,0.0,SCHEDULED,2:30 PM,nan,full_schedule,,,
2043.0,10.0,Wake Forest,Memphis,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:30 PM,nan,full_schedule,,,
2043.0,10.0,West Virginia,UCF,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:00 PM,nan,full_schedule,,,
2043.0,10.0,SMU,Georgia Tech,,,,17.0,,,1.0,0.0,0.0,0.0,SCHEDULED,3:15 PM,nan,full_schedule,,,
2043.0,10.0,Oregon,Michigan,,,14.0,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:15 PM,nan,full_schedule,,,
2043.0,10.0,Kansas State,Baylor,,,,23.0,,,1.0,0.0,0.0,0.0,SCHEDULED,3:15 PM,nan,full_schedule,,,
2043.0,10.0,Tennessee,Florida State,,,,5.0,,Nick,1.0,0.0,0.0,0.0,SCHEDULED,3:15 PM,nan,full_schedule,,,
2043.0,10.0,Appalachian State,Marshall,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:15 PM,nan,full_schedule,,,
2043.0,10.0,UMass,Eastern Michigan,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:15 PM,nan,full_schedule,,,
2043.0,10.0,Virginia Tech,Pittsburgh,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:30 PM,nan,full_schedule,,,
2043.0,10.0,Georgia,Florida,,,25.0,12.0,,Doug,1.0,0.0,0.0,0.0,SCHEDULED,3:30 PM,nan,full_schedule,,,
2043.0,10.0,Colorado State,Wyoming,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:30 PM,nan,full_schedule,,,
2043.0,10.0,Texas,Ole Miss,,,9.0,16.0,,,1.0,0.0,0.0,0.0,SCHEDULED,4:00 PM,nan,full_schedule,,,
2043.0,10.0,Hammond,TCU,,,3.0,,,,1.0,0.0,0.0,0.0,SCHEDULED,4:00 PM,nan,full_schedule,,,
2043.0,10.0,Middle Tennessee,Delaware,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,4:00 PM,nan,full_schedule,,,
2043.0,10.0,Western Kentucky,Florida International,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:00 PM,nan,full_schedule,,,
2043.0,10.0,Purdue,USC,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:00 PM,nan,full_schedule,,,
2043.0,10.0,New Mexico State,Nebraska,,,,4.0,,,1.0,0.0,0.0,0.0,SCHEDULED,5:00 PM,nan,full_schedule,,,
2043.0,10.0,UTEP,Louisiana Tech,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:00 PM,nan,full_schedule,,,
2043.0,10.0,Kentucky,Alabama,,,,19.0,,,1.0,0.0,0.0,0.0,SCHEDULED,5:45 PM,nan,full_schedule,,,
2043.0,10.0,South Carolina,UConn,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:45 PM,nan,full_schedule,,,
2043.0,10.0,Stanford,Duke,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:45 PM,nan,full_schedule,,,
2043.0,10.0,California,Vanderbilt,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:45 PM,nan,full_schedule,,,
2043.0,10.0,Texas State,Arkansas State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:45 PM,nan,full_schedule,,,
2043.0,10.0,Oregon State,Georgia State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,6:00 PM,nan,full_schedule,,,
2043.0,10.0,Clemson,Miami,,,21.0,13.0,,,1.0,0.0,0.0,0.0,SCHEDULED,6:00 PM,nan,full_schedule,,,
2043.0,10.0,Washington,Ohio State,,,,15.0,,,1.0,0.0,0.0,0.0,SCHEDULED,6:00 PM,nan,full_schedule,,,
2043.0,10.0,Temple,UTSA,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,6:45 PM,nan,full_schedule,,,
2043.0,10.0,Syracuse,Boston College,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,6:45 PM,nan,full_schedule,,,
2043.0,10.0,Iowa State,Ohio,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,7:00 PM,nan,full_schedule,,,
2043.0,10.0,Oklahoma,Texas A&M,,,,11.0,,,1.0,0.0,0.0,0.0,SCHEDULED,7:00 PM,nan,full_schedule,,,
2043.0,10.0,Notre Dame,Texas Tech,,,6.0,2.0,,Noah,1.0,0.0,0.0,0.0,SCHEDULED,7:00 PM,nan,full_schedule,,,
2043.0,10.0,Rice,Old Dominion,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,7:30 PM,nan,full_schedule,,,
2043.0,10.0,Wisconsin,San Jose State,,,,18.0,,Mike,1.0,0.0,0.0,0.0,SCHEDULED,8:00 PM,nan,full_schedule,,,
2043.0,10.0,Panama City,Arizona,,,24.0,,,,1.0,0.0,0.0,0.0,SCHEDULED,9:00 PM,nan,full_schedule,,,
2043.0,10.0,Fresno State,Washington State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,10:00 PM,nan,full_schedule,,,
2043.0,10.0,Arizona State,Colorado,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,10:00 PM,nan,full_schedule,,,
2043.0,10.0,Mississippi State,Utah State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,10:00 PM,nan,full_schedule,,,
2043.0,10.0,North Texas,UCLA,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,10:30 PM,nan,full_schedule,,,
2043.0,11.0,Illinois,Purdue,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,7:00 PM,nan,full_schedule,,,
2043.0,11.0,Fresno State,Boise State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,9:00 PM,nan,full_schedule,,,
2043.0,11.0,Gate City,Arizona State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,11:00 PM,nan,full_schedule,,,
2043.0,11.0,UConn,LSU,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,12:00 PM,nan,full_schedule,,,
2043.0,11.0,Texas,Missouri,,,9.0,,,,1.0,0.0,0.0,0.0,SCHEDULED,12:00 PM,nan,full_schedule,,,
2043.0,11.0,Memphis,Virginia,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,12:00 PM,nan,full_schedule,,,
2043.0,11.0,San Diego State,Rutgers,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,12:00 PM,nan,full_schedule,,,
2043.0,11.0,UL Monroe,Coastal Carolina,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,12:00 PM,nan,full_schedule,,,
2043.0,11.0,Ball State,West Virginia,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,12:30 PM,nan,full_schedule,,,
2043.0,11.0,UTSA,North Texas,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,12:30 PM,nan,full_schedule,,,
2043.0,11.0,Eastern Michigan,Ohio,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,12:30 PM,nan,full_schedule,,,
2043.0,11.0,Utah State,Missouri State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,12:30 PM,nan,full_schedule,,,
2043.0,11.0,Oklahoma,Kentucky,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,1:00 PM,nan,full_schedule,,,
2043.0,11.0,Florida International,Louisiana Tech,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,1:00 PM,nan,full_schedule,,,
2043.0,11.0,Georgia,Auburn,,,25.0,,,,1.0,0.0,0.0,0.0,SCHEDULED,1:30 PM,nan,full_schedule,,,
2043.0,11.0,BYU,Hammond,,,20.0,3.0,,,1.0,0.0,0.0,0.0,SCHEDULED,1:30 PM,nan,full_schedule,,,
2043.0,11.0,Vanderbilt,Boston College,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:00 PM,nan,full_schedule,,,
2043.0,11.0,Delaware,Kennesaw State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:00 PM,nan,full_schedule,,,
2043.0,11.0,Ole Miss,Texas A&M,,,16.0,11.0,,,1.0,0.0,0.0,0.0,SCHEDULED,2:00 PM,nan,full_schedule,,,
2043.0,11.0,UTEP,Middle Tennessee,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:15 PM,nan,full_schedule,,,
2043.0,11.0,New Mexico State,Liberty,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:15 PM,nan,full_schedule,,,
2043.0,11.0,Virginia Tech,SMU,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:30 PM,nan,full_schedule,,,
2043.0,11.0,Kent State,Old Dominion,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:00 PM,nan,full_schedule,,,
2043.0,11.0,Southern Mississippi,Marshall,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:00 PM,nan,full_schedule,,,
2043.0,11.0,Baylor,TCU,,,23.0,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:00 PM,nan,full_schedule,,,
2043.0,11.0,Mississippi State,Houston,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:00 PM,nan,full_schedule,,,
2043.0,11.0,Northwestern,Texas State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:15 PM,nan,full_schedule,,,
2043.0,11.0,Florida,Wisconsin,,,12.0,,Doug,,1.0,0.0,0.0,0.0,SCHEDULED,3:15 PM,nan,full_schedule,,,
2043.0,11.0,Michigan,Michigan State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:30 PM,nan,full_schedule,,,
2043.0,11.0,East Carolina,Washington State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:30 PM,nan,full_schedule,,,
2043.0,11.0,Temple,Rice,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:30 PM,nan,full_schedule,,,
2043.0,11.0,Stanford,Georgia Tech,,,,17.0,,,1.0,0.0,0.0,0.0,SCHEDULED,3:30 PM,nan,full_schedule,,,
2043.0,11.0,Texas Tech,Minnesota,,,2.0,,Noah,,1.0,0.0,0.0,0.0,SCHEDULED,3:30 PM,nan,full_schedule,,,
2043.0,11.0,USF,Alabama,,,10.0,19.0,Josh,,1.0,0.0,0.0,0.0,SCHEDULED,4:00 PM,nan,full_schedule,,,
2043.0,11.0,Georgia State,Appalachian State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,4:00 PM,nan,full_schedule,,,
2043.0,11.0,Sam Houston,Jacksonville State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,4:00 PM,nan,full_schedule,,,
2043.0,11.0,Colorado,Cincinnati,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:00 PM,nan,full_schedule,,,
2043.0,11.0,Western Michigan,Akron,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:00 PM,nan,full_schedule,,,
2043.0,11.0,Death Valley,Oklahoma State,,,8.0,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:00 PM,nan,full_schedule,,,
2043.0,11.0,NC State,Syracuse,,,22.0,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:00 PM,nan,full_schedule,,,
2043.0,11.0,Army,Tulane,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:45 PM,nan,full_schedule,,,
2043.0,11.0,UNLV,Air Force,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:45 PM,nan,full_schedule,,,
2043.0,11.0,Miami University,Toledo,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:45 PM,nan,full_schedule,,,
2043.0,11.0,Louisiana,Oregon State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,6:00 PM,nan,full_schedule,,,
2043.0,11.0,Ohio State,Maryland,,,15.0,,,,1.0,0.0,0.0,0.0,SCHEDULED,6:00 PM,nan,full_schedule,,,
2043.0,11.0,Florida State,Bowling Green,,,5.0,1.0,Nick,Devin,1.0,0.0,0.0,0.0,SCHEDULED,6:00 PM,nan,full_schedule,,,
2043.0,11.0,South Carolina,Tennessee,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,6:00 PM,nan,full_schedule,,,
2043.0,11.0,Georgia Southern,James Madison,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,6:45 PM,nan,full_schedule,,,
2043.0,11.0,Wake Forest,Arizona,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,7:00 PM,nan,full_schedule,,,
2043.0,11.0,USC,Nebraska,,,,4.0,,,1.0,0.0,0.0,0.0,SCHEDULED,7:00 PM,nan,full_schedule,,,
2043.0,11.0,UCF,Miami,,,,13.0,,,1.0,0.0,0.0,0.0,SCHEDULED,7:00 PM,nan,full_schedule,,,
2043.0,11.0,Clemson,Arkansas,,,21.0,,,,1.0,0.0,0.0,0.0,SCHEDULED,7:30 PM,nan,full_schedule,,,
2043.0,11.0,North Carolina,Louisville,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,7:30 PM,nan,full_schedule,,,
2043.0,11.0,Charlotte,UCLA,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,8:00 PM,nan,full_schedule,,,
2043.0,11.0,Kansas,Panama City,,,,24.0,,,1.0,0.0,0.0,0.0,SCHEDULED,8:00 PM,nan,full_schedule,,,
2043.0,11.0,Alabaster,Utah,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,8:00 PM,nan,full_schedule,,,
2043.0,11.0,Colorado State,Hawai'i,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,8:00 PM,nan,full_schedule,,,
2043.0,11.0,Troy,Arkansas State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,9:00 PM,nan,full_schedule,,,
2043.0,11.0,Penn State,Oregon,,,,14.0,,,1.0,0.0,0.0,0.0,SCHEDULED,10:15 PM,nan,full_schedule,,,
2043.0,12.0,Indiana,Illinois,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,9:00 PM,nan,full_schedule,,,
2043.0,12.0,San Jose State,Penn State,,,18.0,,Mike,,1.0,0.0,0.0,0.0,SCHEDULED,12:00 PM,nan,full_schedule,,,
2043.0,12.0,Kent State,West Virginia,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,12:00 PM,nan,full_schedule,,,
2043.0,12.0,Georgia State,Southern Mississippi,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,12:00 PM,nan,full_schedule,,,
2043.0,12.0,Wisconsin,Michigan,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,12:00 PM,nan,full_schedule,,,
2043.0,12.0,Arizona State,Kansas State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,12:00 PM,nan,full_schedule,,,
2043.0,12.0,Iowa State,Rutgers,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,12:30 PM,nan,full_schedule,,,
2043.0,12.0,Alabaster,Hammond,,,,3.0,,,1.0,0.0,0.0,0.0,SCHEDULED,12:30 PM,nan,full_schedule,,,
2043.0,12.0,Rapid City,Ohio State,,,7.0,15.0,,,1.0,0.0,0.0,0.0,SCHEDULED,12:30 PM,nan,full_schedule,,,
2043.0,12.0,Cincinnati,Mississippi State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,12:30 PM,nan,full_schedule,,,
2043.0,12.0,Utah,Colorado,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,1:00 PM,nan,full_schedule,,,
2043.0,12.0,Oregon State,Florida International,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,1:00 PM,nan,full_schedule,,,
2043.0,12.0,Charlotte,Rice,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,1:00 PM,nan,full_schedule,,,
2043.0,12.0,James Madison,Pittsburgh,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,1:00 PM,nan,full_schedule,,,
2043.0,12.0,Syracuse,Georgia Tech,,,,17.0,,,1.0,0.0,0.0,0.0,SCHEDULED,1:00 PM,nan,full_schedule,,,
2043.0,12.0,Minnesota,Purdue,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,1:30 PM,nan,full_schedule,,,
2043.0,12.0,South Alabama,Troy,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,1:30 PM,nan,full_schedule,,,
2043.0,12.0,Ohio,Ball State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,1:30 PM,nan,full_schedule,,,
2043.0,12.0,Vanderbilt,Clemson,,,,21.0,,,1.0,0.0,0.0,0.0,SCHEDULED,2:00 PM,nan,full_schedule,,,
2043.0,12.0,Tulane,East Carolina,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:00 PM,nan,full_schedule,,,
2043.0,12.0,Western Michigan,Eastern Michigan,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:15 PM,nan,full_schedule,,,
2043.0,12.0,Marshall,Arkansas State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:15 PM,nan,full_schedule,,,
2043.0,12.0,Missouri State,Kennesaw State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:15 PM,nan,full_schedule,,,
2043.0,12.0,Western Kentucky,Liberty,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:15 PM,nan,full_schedule,,,
2043.0,12.0,Tulsa,Navy,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:30 PM,nan,full_schedule,,,
2043.0,12.0,California,Stanford,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:00 PM,nan,full_schedule,,,
2043.0,12.0,Michigan State,Oklahoma State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:00 PM,nan,full_schedule,,,
2043.0,12.0,UTSA,Army,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:00 PM,nan,full_schedule,,,
2043.0,12.0,Appalachian State,UL Monroe,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:15 PM,nan,full_schedule,,,
2043.0,12.0,Wyoming,Georgia,,,,25.0,,,1.0,0.0,0.0,0.0,SCHEDULED,3:15 PM,nan,full_schedule,,,
2043.0,12.0,USF,Florida State,,,10.0,5.0,Josh,Nick,1.0,0.0,0.0,0.0,SCHEDULED,3:15 PM,nan,full_schedule,,,
2043.0,12.0,Northwestern,Louisiana,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:15 PM,nan,full_schedule,,,
2043.0,12.0,Kentucky,Texas,,,,9.0,,,1.0,0.0,0.0,0.0,SCHEDULED,3:30 PM,nan,full_schedule,,,
2043.0,12.0,Arkansas,Miami,,,,13.0,,,1.0,0.0,0.0,0.0,SCHEDULED,3:30 PM,nan,full_schedule,,,
2043.0,12.0,Louisiana Tech,New Mexico State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:30 PM,nan,full_schedule,,,
2043.0,12.0,Bowling Green,Alabama,,,1.0,19.0,Devin,,1.0,0.0,0.0,0.0,SCHEDULED,4:00 PM,nan,full_schedule,,,
2043.0,12.0,Louisville,UCF,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,4:00 PM,nan,full_schedule,,,
2043.0,12.0,Miami University,UMass,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,4:00 PM,nan,full_schedule,,,
2043.0,12.0,Texas Tech,Florida,,,2.0,12.0,Noah,Doug,1.0,0.0,0.0,0.0,SCHEDULED,5:00 PM,nan,full_schedule,,,
2043.0,12.0,South Carolina,Texas A&M,,,,11.0,,,1.0,0.0,0.0,0.0,SCHEDULED,5:00 PM,nan,full_schedule,,,
2043.0,12.0,NC State,Virginia Tech,,,22.0,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:00 PM,nan,full_schedule,,,
2043.0,12.0,UConn,Oklahoma,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:00 PM,nan,full_schedule,,,
2043.0,12.0,Death Valley,Kansas,,,8.0,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:45 PM,nan,full_schedule,,,
2043.0,12.0,Boise State,Hawai'i,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:45 PM,nan,full_schedule,,,
2043.0,12.0,Duke,North Carolina,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:45 PM,nan,full_schedule,,,
2043.0,12.0,Utah State,San Diego State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,6:00 PM,nan,full_schedule,,,
2043.0,12.0,Tennessee,LSU,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,6:00 PM,nan,full_schedule,,,
2043.0,12.0,Old Dominion,Toledo,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,6:00 PM,nan,full_schedule,,,
2043.0,12.0,Jacksonville State,UTEP,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,6:45 PM,nan,full_schedule,,,
2043.0,12.0,Middle Tennessee,Notre Dame,,,,6.0,,,1.0,0.0,0.0,0.0,SCHEDULED,7:00 PM,nan,full_schedule,,,
2043.0,12.0,USC,Maryland,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,7:00 PM,nan,full_schedule,,,
2043.0,12.0,Wake Forest,Virginia,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,7:00 PM,nan,full_schedule,,,
2043.0,12.0,Arizona,TCU,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,7:00 PM,nan,full_schedule,,,
2043.0,12.0,UNLV,Colorado State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,7:30 PM,nan,full_schedule,,,
2043.0,12.0,Texas State,Georgia Southern,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,7:30 PM,nan,full_schedule,,,
2043.0,12.0,Air Force,Fresno State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,7:30 PM,nan,full_schedule,,,
2043.0,12.0,UCLA,Temple,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,7:30 PM,nan,full_schedule,,,
2043.0,12.0,Washington State,SMU,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,8:00 PM,nan,full_schedule,,,
2043.0,12.0,Missouri,Ole Miss,,,,16.0,,,1.0,0.0,0.0,0.0,SCHEDULED,8:00 PM,nan,full_schedule,,,
2043.0,12.0,Central Michigan,Baylor,,,,23.0,,,1.0,0.0,0.0,0.0,SCHEDULED,8:00 PM,nan,full_schedule,,,
2043.0,12.0,Gate City,Houston,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,8:00 PM,nan,full_schedule,,,
2043.0,12.0,Delaware,BYU,,,,20.0,,,1.0,0.0,0.0,0.0,SCHEDULED,8:00 PM,nan,full_schedule,,,
2043.0,12.0,Oregon,Washington,,,14.0,,,,1.0,0.0,0.0,0.0,SCHEDULED,8:00 PM,nan,full_schedule,,,
2043.0,13.0,Ole Miss,Mississippi State,,,16.0,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:30 PM,nan,full_schedule,,,
2043.0,13.0,Memphis,East Carolina,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,7:30 PM,nan,full_schedule,,,
2043.0,13.0,San Jose State,Texas Tech,,,18.0,2.0,Mike,Noah,1.0,0.0,0.0,0.0,SCHEDULED,8:00 PM,nan,full_schedule,,,
2043.0,13.0,Eastern Michigan,Central Michigan,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,8:00 PM,nan,full_schedule,,,
2043.0,13.0,Temple,Western Michigan,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,12:00 PM,nan,full_schedule,,,
2043.0,13.0,Virginia Tech,Virginia,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,12:00 PM,nan,full_schedule,,,
2043.0,13.0,Georgia,Georgia Tech,,,25.0,17.0,,,1.0,0.0,0.0,0.0,SCHEDULED,12:00 PM,nan,full_schedule,,,
2043.0,13.0,Ohio State,Michigan,,,15.0,,,,1.0,0.0,0.0,0.0,SCHEDULED,12:00 PM,nan,full_schedule,,,
2043.0,13.0,Northwestern,Illinois,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,12:00 PM,nan,full_schedule,,,
2043.0,13.0,Nebraska,Iowa,,,4.0,,,,1.0,0.0,0.0,0.0,SCHEDULED,12:00 PM,nan,full_schedule,,,
2043.0,13.0,North Carolina,NC State,,,,22.0,,,1.0,0.0,0.0,0.0,SCHEDULED,12:30 PM,nan,full_schedule,,,
2043.0,13.0,Vanderbilt,Tennessee,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,12:30 PM,nan,full_schedule,,,
2043.0,13.0,Texas,Texas A&M,,,9.0,11.0,,,1.0,0.0,0.0,0.0,SCHEDULED,12:30 PM,nan,full_schedule,,,
2043.0,13.0,Old Dominion,West Virginia,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,1:00 PM,nan,full_schedule,,,
2043.0,13.0,Tulsa,Rice,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,1:30 PM,nan,full_schedule,,,
2043.0,13.0,Missouri,Arkansas,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,1:30 PM,nan,full_schedule,,,
2043.0,13.0,Georgia Southern,Appalachian State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,1:30 PM,nan,full_schedule,,,
2043.0,13.0,UMass,Iowa State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:00 PM,nan,full_schedule,,,
2043.0,13.0,Wake Forest,Navy,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:00 PM,nan,full_schedule,,,
2043.0,13.0,Jacksonville State,Louisiana Tech,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:00 PM,nan,full_schedule,,,
2043.0,13.0,Kent State,Ball State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:15 PM,nan,full_schedule,,,
2043.0,13.0,Florida International,UConn,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:15 PM,nan,full_schedule,,,
2043.0,13.0,Oklahoma,Wyoming,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:15 PM,nan,full_schedule,,,
2043.0,13.0,Alabaster,Gate City,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:15 PM,nan,full_schedule,,,
2043.0,13.0,Georgia State,Coastal Carolina,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:15 PM,nan,full_schedule,,,
2043.0,13.0,James Madison,South Alabama,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,2:15 PM,nan,full_schedule,,,
2043.0,13.0,Louisville,Kentucky,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:00 PM,nan,full_schedule,,,
2043.0,13.0,Bowling Green,USF,,,1.0,10.0,Devin,Josh,1.0,0.0,0.0,0.0,SCHEDULED,3:00 PM,nan,full_schedule,,,
2043.0,13.0,Kennesaw State,Western Kentucky,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:00 PM,nan,full_schedule,,,
2043.0,13.0,Louisiana,Marshall,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:15 PM,nan,full_schedule,,,
