Rank,Team,W,L,WinPct,FPI,SOS,SOR,Chaos,Streak,QualityWins,BestWin,GamesPlayed
80,UTSA,8,4,0.667,-1.555,-3.461,0.0822,33.7,1L,0,,12
81,Hawai'i,6,4,0.6,-1.822,-2.429,0.021,11.8,1L,0,,10
82,Sam Houston,6,6,0.5,-2.19,-4.397,-0.1253,6.5,1L,0,,12
83,Rutgers,6,6,0.5,-2.202,-2.42,-0.0793,-38.5,2L,0,,12
84,Rapid City,6,6,0.5,-2.248,-3.181,-0.0758,-13.0,2W,0,,12
85,Purdue,5,7,0.417,-2.328,2.659,0.0006,51.0,2W,1,#7,12
86,Texas State,5,7,0.417,-2.822,-3.995,-0.2075,-42.9,1W,0,,12
87,UTEP,7,5,0.583,-2.99,-1.831,0.0565,22.9,1W,0,,12
88,Arkansas State,5,7,0.417,-3.15,-1.817,-0.1358,21.3,2L,0,,12
89,Louisiana,6,6,0.5,-3.252,-4.355,-0.1369,-44.9,1L,0,,12
90,Virginia,4,8,0.333,-3.324,-3.499,-0.2471,-55.7,2L,0,,12
91,Tennessee,5,7,0.417,-3.571,5.84,0.1078,75.5,3W,1,#15,12
92,South Alabama,7,5,0.583,-3.587,-5.692,-0.0979,-22.4,1W,0,,12
93,Kent State,5,7,0.417,-3.647,0.022,-0.1107,-24.0,1W,0,,12
94,Utah,4,8,0.333,-3.71,-1.438,-0.2075,61.8,1L,2,#15,12
95,Gate City,4,8,0.333,-3.965,-1.447,-0.1789,135.8,3L,2,#11,12
96,Kansas State,6,6,0.5,-4.069,1.512,0.067,57.2,1W,0,,12
97,Iowa State,5,7,0.417,-4.092,-0.368,-0.1375,-62.4,1L,0,,12
98,Old Dominion,4,8,0.333,-4.333,-0.184,-0.1772,12.6,4L,0,,12
99,Vanderbilt,6,6,0.5,-4.453,-3.922,-0.1346,-21.0,3L,0,,12
100,Appalachian State,5,7,0.417,-4.661,-2.672,-0.1585,4.3,1L,0,,12
101,Stanford,3,9,0.25,-4.898,1.02,-0.2115,-36.0,1L,0,,12
102,UNLV,5,8,0.385,-4.93,-1.505,-0.1587,17.2,2L,0,,13
103,UCF,5,8,0.385,-5.024,2.152,-0.0108,-24.0,4L,0,,13
104,Alabaster,4,8,0.333,-5.106,-0.396,-0.1556,84.2,1L,1,#24,12
105,Boston College,5,7,0.417,-5.134,-3.619,-0.1847,-43.6,1W,0,,12
106,Georgia State,4,8,0.333,-5.413,-2.344,-0.2197,-53.5,2L,0,,12
107,Cincinnati,5,7,0.417,-5.501,-3.687,-0.1836,-50.6,2L,0,,12
108,Hawaii,2,5,0.286,-5.609,-0.688,-0.2328,3.4,1L,0,,7
109,Colorado State,6,7,0.462,-5.659,-2.81,-0.1065,55.4,3W,0,,13
110,Massachusetts,4,8,0.333,-6.128,-0.106,-0.1678,-35.0,2L,0,,12
111,Rice,3,9,0.25,-6.199,-0.916,-0.2494,0.4,1L,0,,12
112,Syracuse,5,7,0.417,-6.211,-0.605,-0.0979,-18.0,1L,0,,12
113,Western Michigan,6,6,0.5,-6.392,-4.135,-0.1317,16.2,2W,0,,12
114,Louisville,4,8,0.333,-6.594,1.795,-0.1055,38.9,1W,0,,12
115,Middle Tennessee,4,8,0.333,-6.769,-1.222,-0.1882,30.3,1W,0,,12
116,Colorado,3,9,0.25,-7.087,0.475,-0.2179,37.1,4L,1,#22,12
117,James Madison,5,7,0.417,-7.25,-3.183,-0.1737,14.3,2W,0,,12
118,Central Michigan,5,7,0.417,-7.339,-4.861,-0.2611,-15.3,3L,0,,12
119,Oregon State,4,8,0.333,-7.515,-1.381,-0.1941,-7.6,2L,0,,12
120,Coastal Carolina,4,8,0.333,-8.566,-3.483,-0.285,33.3,2L,0,,12
121,Tulsa,5,7,0.417,-8.909,0.332,-0.0536,88.9,6L,0,,12
122,Army,5,7,0.417,-9.051,-1.286,-0.1125,79.9,2W,0,,12
123,Iowa,4,8,0.333,-9.076,-1.003,-0.1993,-8.1,1L,0,,12
124,Illinois,4,8,0.333,-9.846,-2.875,-0.2319,77.9,1W,1,#19,12
125,Ball State,3,9,0.25,-10.57,-2.157,-0.3188,10.0,1L,0,,12
126,Missouri,3,9,0.25,-10.798,2.052,-0.1702,-24.0,4L,0,,12
127,UConn,5,8,0.385,-11.077,-1.8,-0.1512,62.5,2L,0,,13
128,Kentucky,2,10,0.167,-11.147,4.523,-0.1906,-33.0,10L,0,,12
129,Air Force,4,8,0.333,-11.236,-2.989,-0.2529,24.7,5L,0,,12
130,California,2,10,0.167,-12.132,1.218,-0.264,-20.2,7L,0,,12
131,UL Monroe,2,10,0.167,-13.836,-2.523,-0.3904,-11.6,3L,0,,12
132,Akron,3,10,0.231,-13.99,-2.549,-0.3577,27.1,2L,0,,13
133,Minnesota,3,9,0.25,-13.995,0.493,-0.2354,6.2,4L,0,,12
134,Western Kentucky,2,10,0.167,-14.501,-1.352,-0.3572,11.9,3L,0,,12
135,Jacksonville State,1,11,0.083,-14.622,-0.262,-0.3998,-66.0,9L,0,,12
136,Utah State,1,11,0.083,-14.743,-0.837,-0.4353,-66.0,8L,0,,12
137,Maryland,1,11,0.083,-16.711,0.561,-0.4003,-50.0,11L,0,,12
138,South Carolina,1,11,0.083,-17.262,4.459,-0.271,-11.6,11L,0,,12
